Date,Name,Age,Position,Nationality,Club Left,League Left,Club Joined,League Joined,Market Valuation,Transfer
"Sep 9, 2019",Aleksey Kurilov,31,Centre-Back,Russia,"
FK Slutsk ", Vysheyshaya Liga ,"
Kyzyltash ",,100 K €,Free transfer
"Sep 9, 2019",Bojan Malisic,34,Centre-Back,Serbia,"
Persib Bandung ", Liga 1 ,"
Badak Lampung ",,225 K €,Free transfer
"Sep 9, 2019",Athanasios Dinopapas,30,Left Winger,Greece,"
Aittitos Spaton ", Greece		,"
Olymp. Volou ",,100 K €,Free transfer
"Sep 9, 2019",Tano Bonnín,29,Centre-Back,Dominican Republic,"
UD Almería ", LaLiga2 ,"
Rapid 1923 ",,300 K €,Free transfer
"Sep 9, 2019",Hamza Younes,33,Centre-Forward,Tunisia,"
Aris Saloniki ", Super League 1 ,"
Petrolul ",,500 K €,Free transfer
"Sep 9, 2019",Mohamed Traoré,27,Right-Back,Guinea,"
Lentigione  ", Serie D - D ,"
Traversetolo ",,50 K €,Free transfer
"Sep 9, 2019",Peter Gregory,27,Attacking Midfield,England,"
Orange County ", NPSL West - Southwest ,"
Lewes ",,50 K €,Free transfer
"Sep 9, 2019",Konstantinos Rougalas,25,Centre-Back,Greece,"
Doxa Dramas ", Super League 2 ,"
Panachaiki ",,200 K €,Free transfer
"Sep 9, 2019",Bilel Souissi,33,Goalkeeper,Tunisia,"
Al-Adalah FC ", Professional League ,"
US Ben Guerdane ",,375 K €,Free transfer
"Sep 9, 2019",Sula Matovu,27,Left Winger,Uganda,"
Mirbat SC ", Oman		,"
Al-Oruba Sur ",,75 K €,Free transfer
"Sep 9, 2019",Claudemir,35,Defensive Midfield,Brazil,"
Hapoel Tel Aviv ", Ligat ha'Al ,"
H Rishon leZion ",,300 K €,Free transfer
"Sep 9, 2019",Lefteris Choutesiotis,25,Goalkeeper,Greece,"
Olympiacos ", Super League 1 ,"
PAS Giannina ",,300 K €,Free transfer
"Sep 9, 2019",Dzon Delarge,29,Right Winger,Congo,"
Qarabag Agdam ", Premyer Liqasi ,"
C. Budejovice ",,300 K €,Free transfer
"Sep 9, 2019",Sergio Uyi,26,Centre-Back,Nigeria,"
Poli Timisoara ", Romania		,"
Al-Oruba Sur ",,75 K €,Free transfer
"Sep 9, 2019",Sosha Makani,32,Goalkeeper,Iran,"
Mjøndalen ", Eliteserien ,"
Naft M.I.S F.C. ",,300 K €,Free transfer
"Sep 9, 2019",Brahima Bakayoko,27,Centre-Back,Cote d'Ivoire,"
FAR Rabat ", Botola Pro ,"
AFAD Djékanou ",,300 K €,Free transfer
"Sep 9, 2019",Tomas Dabo,25,Right-Back,Guinea-Bissau,"
Rieti ", Serie C - C ,"
SKF Sered ",,150 K €,Free transfer
"Sep 9, 2019",Mahmut Metin,25,Left Winger,Turkey,"
Fethiyespor ", 3.Lig Grup 2 ,"
Icel Idmanyurdu ",,25 K €,Free transfer
"Sep 9, 2019",Ante Kordic,27,Left Winger,Croatia,"
NK Krsko ", Druga Liga ,"
NK Dugopolje ",,150 K €,Free transfer
"Sep 9, 2019",Isaac Nana,25,Central Midfield,Ghana,"
CF Badalona ", 2ª B - Grupo III ,"
UE Cornellà ",,250 K €,Free transfer
"Sep 9, 2019",Mehdi Mehdikhani,22,Right Winger,Iran,"
Sh Khodrou ", Persian Gulf Pro League ,"
NK Varazdin ",,250 K €,Free transfer
"Sep 9, 2019",Berkan Durdu,20,Attacking Midfield,Germany,"
Y. Malatya U21 ", Turkey		,"
FK Dunav ",,150 K €,Free transfer
"Sep 9, 2019",Gabriel Deac,24,Right Midfield,Romania,"
FC Voluntari ", Liga 1 - Relegation group ,"
Petrolul ",,250 K €,Free transfer
"Sep 10, 2019",Mohamed Messoudi,35,Attacking Midfield,Morocco,"
Without Club ",,"
Lyra-Lierse ",,150 K €,Free transfer
"Sep 10, 2019",Simone Rizzato,37,Left-Back,Italy,"
Vis Pesaro ", Serie C - B ,"
Colbordolo ",,100 K €,Free transfer
"Sep 10, 2019",Choco,29,Right-Back,Brazil,"
Ituano ", Brazil		,"
Lok. Sofia ",,300 K €,Free transfer
"Sep 10, 2019",Franc Veliu,30,Centre-Back,Albania,"
Flamurtari FC ", Kategoria Superiore ,"
SC Gjilani ",,175 K €,Free transfer
"Sep 10, 2019",Giorgio Siani,22,Second Striker,Italy,"
Juventus U23 ", Serie C - A ,"
Savona ",,75 K €,Free transfer
"Sep 10, 2019",Mohammad Reza Hashemi,23,Left-Back,Iran,"
Gostaresh FC ", Iran		,"
N. Bojnord ",,25 K €,Free transfer
"Sep 10, 2019",Spyros Fourlanos,25,Defensive Midfield,Greece,"
Panachaiki ", Super League 2 ,"
Ionikos Nikeas ",,250 K €,Free transfer
"Sep 10, 2019",Esmaeil Farhadi,37,Attacking Midfield,Iran,"
Machine Sazi ", Persian Gulf Pro League ,"
N. Bojnord ",,150 K €,Free transfer
"Sep 10, 2019",Oliver Ogbonnaya,27,Left Winger,Nigeria,"
Cihangir GSK ", Cyprus		,"
Genclik Gücü ",,50 K €,Free transfer
"Sep 10, 2019",Tihomir Kanev,33,Centre-Forward,Bulgaria,"
Kron. Argyradon ", Greece		,"
Pomorie ",,35 K €,Free transfer
"Sep 10, 2019",Danilson da Cruz,33,Defensive Midfield,Cape Verde,"
AS Nancy ", Ligue 2 ,"
Concarneau ",,600 K €,Free transfer
"Sep 10, 2019",André Reksten,30,Centre-Back,Norway,"
Florö SK ", PostNord-ligaen Avd. 2 ,"
Eikefjord IL ",,50 K €,Free transfer
"Sep 10, 2019",Ayoub Jertila,25,Centre-Forward,Tunisia,"
US Tataouine ", Ligue I Pro ,"
CO Medenine ",,75 K €,Free transfer
"Sep 10, 2019",Mehdi Delavarzadeh,24,Right Winger,Iran,"
Sina Izeh ", Iran		,"
Shahrdari Fuman ",,25 K €,Free transfer
"Sep 10, 2019",Jean Claude Essomba,27,Centre-Forward,Cameroon,"
Polonia Paslek ", Poland		,"
Braila ",,50 K €,Free transfer
"Sep 10, 2019",Ehsan Abdi,33,Central Midfield,Iran,"
Chooka Talesh ", League 2 ,"
Shahrdari Fuman ",,25 K €,Free transfer
"Sep 10, 2019",Senih Sergen Senses,22,Right Midfield,Turkey,"
Körfez SK ", Turkey		,"
Sandiklispor ",,25 K €,Free transfer
"Sep 10, 2019",Alemão,29,Right-Back,Brazil,"
Figueirense FC ", Série B ,"
Londrina-PR ",,600 K €,Free transfer
"Sep 10, 2019",Danial Mahini,25,Right-Back,Iran,"
Malavan ", Azadegan League ,"
Iranjavan FC ",,150 K €,Free transfer
"Sep 10, 2019",Komeil Heydari,26,Right Winger,Iran,"
PAS Hamedan ", League 2 ,"
Bandar Abbas ",,25 K €,Free transfer
"Sep 10, 2019",Hamed Asadpour,,Attacking Midfield,Iran,"
Fajr Sepasi ", Azadegan League ,"
N. Bojnord ",,50 K €,Free transfer
"Sep 10, 2019",Seyed Ahmad Hayatmanesh,31,Centre-Back,Iran,"
Mes Rafsanjan ", Azadegan League ,"
N. Bojnord ",,100 K €,Free transfer
"Sep 10, 2019",Marc Schmid,20,Right-Back,Switzerland,"
FC Winterthur ", Challenge League ,"
FC Neftenbach ",,50 K €,Free transfer
"Sep 10, 2019",Milad Jahanmanesh,25,Right Winger,Iran,"
Moghavemat B ", Iran		,"
N. Bojnord ",,25 K €,Free transfer
"Sep 10, 2019",Alberto Paiolo,20,Left Winger,Italy,"
Cartigliano ", Serie D - C ,"
Caldiero ",,50 K €,Free transfer
"Sep 11, 2019",Georgios Makris,34,Defensive Midfield,Greece,"
Doxa Dramas ", Super League 2 ,"
Pierikos ",,100 K €,Free transfer
"Sep 11, 2019",Michal Miskiewicz,30,Goalkeeper,Poland,"
Korona Kielce ", Ekstraklasa ,"
Wieczysta Krakow ",,200 K €,Free transfer
"Sep 11, 2019",Vasilios Koutsianikoulis,31,Left Winger,Greece,"
OFI Crete ", Super League 1 ,"
Olymp. Volou ",,400 K €,Free transfer
"Sep 11, 2019",Panagiotis Zorbas,32,Attacking Midfield,Greece,"
AOK Kerkyra ", Super League 2 ,"
PO Triglias ",,150 K €,Free transfer
"Sep 11, 2019",Martin Krnac,34,Goalkeeper,Slovakia,"
Zlate Moravce ", Fortuna Liga ,"
Vrakuna Brat. ",,150 K €,Free transfer
"Sep 11, 2019",Alexandros Kontos,32,Left Winger,Greece,"
AOK Kerkyra ", Super League 2 ,"
Doxa Dramas ",,150 K €,Free transfer
"Sep 11, 2019",Raffaele Imparato,33,Right-Back,Italy,"
Agropoli ", Serie D - H ,"
Ariano Irpino ",,50 K €,Free transfer
"Sep 11, 2019",Luka Sindjic,26,Attacking Midfield,Serbia,"
Sindjelic Bg ", Prva liga Srbije ,"
Cerignola ",,150 K €,Free transfer
"Sep 11, 2019",Eydison,31,Centre-Forward,Brazil,"
Orubah ", Saudi Arabia		,"
Kalteng Putra ",,200 K €,Free transfer
"Sep 11, 2019",Angelos Chanti,30,Attacking Midfield,Jordan,"
FC Luftëtari ", Kategoria Superiore ,"
AO Kavala ",,400 K €,Free transfer
"Sep 11, 2019",Angelos Ikonomou,24,Central Midfield,Greece,"
OFI Crete ", Super League 1 ,"
Doxa Dramas ",,100 K €,Free transfer
"Sep 11, 2019",Christos Koukolis,29,Centre-Back,Greece,"
Iraklis ", Greece		,"
Doxa Dramas ",,150 K €,Free transfer
"Sep 11, 2019",Clébson,34,Attacking Midfield,Brazil,"
Juazeirense-BA ", Brazil		,"
Anápolis ",,550 K €,Free transfer
"Sep 11, 2019",Nikolaos Ioannidis,25,Centre-Forward,Greece,"
Marítimo ", Liga NOS ,"
Doxa Dramas ",,150 K €,Free transfer
"Sep 11, 2019",Ndue Mujeci,26,Centre-Forward,Albania,"
Happy Valley ", Hong Kong PL ,"
Cihangir GSK ",,175 K €,Free transfer
"Sep 11, 2019",Konstantinos Plegas,22,Defensive Midfield,Greece,"
Panachaiki ", Super League 2 ,"
Doxa Dramas ",,300 K €,Free transfer
"Sep 11, 2019",Denis Mair,34,Centre-Forward,Italy,"
Milano City ", Serie D - B ,"
Casale ",,25 K €,Free transfer
"Sep 11, 2019",Ivan Speranza,34,Centre-Back,Italy,"
Teramo ", Serie C - C ,"
Pineto ",,150 K €,Free transfer
"Sep 11, 2019",Efthymios Argyropoulos,29,Central Midfield,Greece,"
Panachaiki ", Super League 2 ,"
Doxa Dramas ",,250 K €,Free transfer
"Sep 11, 2019",Iordanis Papargyriou,27,Left-Back,Greece,"
PAS Lamia ", Super League 1 ,"
Doxa Dramas ",,100 K €,Free transfer
"Sep 11, 2019",Georgios Apostolidis,24,Left Winger,Greece,"
AOK Kerkyra ", Super League 2 ,"
Doxa Dramas ",,150 K €,Free transfer
"Sep 11, 2019",Nicola Talamo,23,Centre-Forward,Italy,"
Alessandria ", Serie C - A ,"
Corigliano ",,100 K €,Free transfer
"Sep 11, 2019",Andrea Bacigalupo,22,Central Midfield,Italy,"
Savona ", Serie D - A ,"
Chieti FC ",,100 K €,Free transfer
"Sep 11, 2019",Pavlos Eppas,21,Central Midfield,Greece,"
Eginiakos ", Greece		,"
PO Triglias ",,100 K €,Free transfer
"Sep 11, 2019",Jordy Lokando,22,Centre-Back,Belgium,"
Senglea Ath. ", Premier League ,"
QFC ",,50 K €,Free transfer
"Sep 12, 2019",Pawel Kapsa,37,Goalkeeper,Poland,"
Sandecja ", 1 Liga ,"
Bytovia Bytow ",,25 K €,Free transfer
"Sep 12, 2019",Damir Kahriman,34,Goalkeeper,Serbia,"
Iraklis ", Greece		,"
PAS Lamia ",,100 K €,Free transfer
"Sep 12, 2019",Tam Scobbie,31,Centre-Back,Scotland,"
Dundee United ", Championship ,"
Kelty Hearts  ",,200 K €,Free transfer
"Sep 12, 2019",Juvhel Tsoumou,28,Centre-Forward,Congo,"
FC Hermannstadt ", Liga 1 - Relegation group ,"
FCSB ",,550 K €,Free transfer
"Sep 12, 2019",Edin Junuzovic,33,Centre-Forward,Croatia,"
Al-Minaa SC ", Iraq		,"
Al-Nasr Salalah ",,400 K €,Free transfer
"Sep 12, 2019",Daniel Bozinovski,30,Goalkeeper,North Macedonia,"
FK Sabail ", Premyer Liqasi ,"
Sileks ",,150 K €,Free transfer
"Sep 12, 2019",Anton Kupchin,29,Left-Back,Russia,"
West Armenia ", First League ,"
Kafa Feodosia ",,75 K €,Free transfer
"Sep 12, 2019",Lester Peltier,30,Centre-Forward,Trinidad and Tobago,"
Orubah ", Saudi Arabia		,"
Al-Hala Muharra ",,250 K €,Free transfer
"Sep 12, 2019",Charalampos Siligardakis,37,Defensive Midfield,Greece,"
AO Chalkis ", Greece		,"
Ol. Ag.Stefanou ",,75 K €,Free transfer
"Sep 12, 2019",Pietro Cascone,34,Centre-Back,Italy,"
Tuttocuoio ", Serie D - E ,"
Santo Stefano ",,50 K €,Free transfer
"Sep 12, 2019",Nizar Garbouj,32,Left Winger,Tunisia,"
ES Radès ", Tunisia		,"
SA M. Bourguiba ",,75 K €,Free transfer
"Sep 12, 2019",Aymen Ben Ayoub,34,Goalkeeper,Tunisia,"
ES Jerba ", Tunisia		,"
AS Djerba ",,100 K €,Free transfer
"Sep 12, 2019",Lorenzo Cinque,28,Centre-Forward,Italy,"
Latte Dolce ", Serie D - G ,"
Cerignola ",,75 K €,Free transfer
"Sep 12, 2019",Andreas Iraklis,30,Centre-Back,Greece,"
Aittitos Spaton ", Greece		,"
Ilysiakos ",,150 K €,Free transfer
"Sep 12, 2019",Denny Nazari,29,Centre-Back,Italy,"
Pineto ", Serie D - F ,"
Giulianova ",,75 K €,Free transfer
"Sep 12, 2019",Stefano Procida,29,Centre-Back,Italy,"
Giulianova ", Serie D - F ,"
Akragas ",,25 K €,Free transfer
"Sep 12, 2019",Tyronne,28,Attacking Midfield,Spain,"
CD Tenerife ", LaLiga2 ,"
PAS Lamia ",,400 K €,Free transfer
"Sep 12, 2019",Fausto Tienza,29,Central Midfield,Spain,"
Extremadura ", LaLiga2 ,"
Panathinaikos ",,400 K €,Free transfer
"Sep 12, 2019",Felipe Alves,29,Centre-Forward,Brazil,"
Botafogo ", Brazil		,"
Operário-PR ",,300 K €,Free transfer
"Sep 12, 2019",Abbas Kazemian,29,Right-Back,Iran,"
Safahn Isfahan ", Iran		,"
Iranjavan FC ",,125 K €,Free transfer
"Sep 12, 2019",Nikola Eller,25,Attacking Midfield,Croatia,"
KF Laçi ", Kategoria Superiore ,"
NK Krsko ",,125 K €,Free transfer
"Sep 12, 2019",Thomas Gialamidis,23,Centre-Back,Greece,"
Panarkadikos ", Greece		,"
Pierikos ",,100 K €,Free transfer
"Sep 12, 2019",Imed Louati,25,Left Winger,Tunisia,"
Without Club ",,"
Hobro IK ",,250 K €,Free transfer
"Sep 12, 2019",Spyros Gougoudis,30,Right Midfield,Greece,"
AO Trikala ", Football League ,"
Aspropyrgos ",,150 K €,Free transfer
"Sep 12, 2019",Mohamed Shawky Gharib,27,Right-Back,Egypt,"
Enppi SC ", Premier League ,"
Entag El Harby ",,100 K €,Free transfer
"Sep 13, 2019",Sanad Al Warfali,27,Centre-Back,Libya,"
Al-Ahly Tripoli ", Libya		,"
Raja Casablanca ",,650 K €,100 K €
"Sep 13, 2019",Elliott Ward,34,Centre-Back,England,"
Notts County ", National League ,"
Cambridge Utd. ",,250 K €,Free transfer
"Sep 13, 2019",Krisztián Vadócz,34,Central Midfield,Hungary,"
Kitchee ", Hong Kong PL ,"
Honvéd ",,400 K €,Free transfer
"Sep 13, 2019",Francesco Virdis,34,Centre-Forward,Italy,"
Delta PT ", Serie D - C ,"
Latte Dolce ",,100 K €,Free transfer
"Sep 13, 2019",Aleksandr Prudnikov,30,Centre-Forward,Russia,"
Alashkert ", Bardsragujn chumb ,"
Vitebsk ",,300 K €,Free transfer
"Sep 13, 2019",Renan Bressan,30,Attacking Midfield,Belarus,"
Chaves ", Liga Pro ,"
Cuiabá-MT ",,750 K €,Free transfer
"Sep 13, 2019",Rodrigo Galo,32,Right-Back,Brazil,"
AEK Athens ", Super League 1 ,"
Atromitos Athen ",,600 K €,Free transfer
"Sep 13, 2019",Conor Branson,27,Centre-Back,England,"
Altrincham ", England		,"
Alfreton ",,50 K €,Free transfer
"Sep 13, 2019",Vasilios Papadopoulos,24,Centre-Forward,Greece,"
Iraklis ", Greece		,"
AO Kavala ",,50 K €,Free transfer
"Sep 13, 2019",Alexandros Smyrlis,26,Left Winger,Greece,"
AO Trikala ", Football League ,"
Ionikos Nikeas ",,200 K €,Free transfer
"Sep 13, 2019",Wai-Chuen So,31,Centre-Back,Hongkong,"
Double Flower ", Hongkong		,"
Kowloon City ",,50 K €,Free transfer
"Sep 13, 2019",Abdelghani Mouaoui,30,Left Winger,Morocco,"
FAR Rabat ", Botola Pro ,"
OC Safi ",,375 K €,Free transfer
"Sep 13, 2019",Lai-Hin Michael Cheng,33,Centre-Forward,Hongkong,"
Happy Valley ", Hong Kong PL ,"
Double Flower ",,25 K €,Free transfer
"Sep 13, 2019",Mohamed Hamdan,31,Central Midfield,Morocco,"
Rapide Oued Zem ", Botola Pro ,"
Khemis Zemamra ",,350 K €,Free transfer
"Sep 13, 2019",Vahagn Ayvazyan,27,Right-Back,Armenia,"
FC Urartu  ", Bardsragujn chumb ,"
Al-Nasr Salalah ",,175 K €,Free transfer
"Sep 13, 2019",Giulio Mulas,22,Right-Back,Italy,"
Carpi ", Serie C - B ,"
San Donato ",,150 K €,Free transfer
"Sep 13, 2019",Michal Bajdur,25,Right Winger,Poland,"
Legia II ", 3 Liga - Group I ,"
Baltyk Gdynia ",,100 K €,Free transfer
"Sep 13, 2019",Pavlo Lukyanchuk,23,Centre-Back,Ukraine,"
Dynamo Kyiv II ", Ukraine		,"
Olimpik Donetsk ",,100 K €,Free transfer
"Sep 13, 2019",Dylan Kambo,23,Central Midfield,France,"
Chieti FC ", Serie D - F ,"
Rapallo Rivarol ",,50 K €,Free transfer
"Sep 13, 2019",Dawid Kort,24,Central Midfield,Poland,"
Atromitos Athen ", Super League 1 ,"
Miedz Legnica ",,300 K €,Free transfer
"Sep 13, 2019",Stefano Scipioni,32,Centre-Back,Italy,"
Nardò ", Serie D - H ,"
Spoleto ",,50 K €,Free transfer
"Sep 13, 2019",Andrea Selvaggio,23,Right Midfield,Italy,"
Torres ", Serie D - G ,"
Civitavecchia ",,25 K €,Free transfer
"Sep 13, 2019",Riccardo Ferrara,24,Goalkeeper,Italy,"
Casarano ", Serie D - H ,"
Acireale ",,50 K €,Free transfer
"Sep 13, 2019",Maksim Shvagirev,25,Goalkeeper,Russia,"
Ararat Moskau ", PFL Central ,"
FC Noah  ",,275 K €,Free transfer
"Sep 13, 2019",Tomasz Zajac,24,Right Midfield,Poland,"
Pogon Siedlce ", 2 Liga ,"
Baltyk Gdynia ",,50 K €,Free transfer
"Sep 14, 2019",Theodoros Tripotseris,33,Centre-Back,Greece,"
AE Larisa ", Super League 1 ,"
GAS Ialysos ",,150 K €,Free transfer
"Sep 14, 2019",Marius Alexe,29,Centre-Forward,Romania,"
Chiajna ", Liga 2 ,"
SCM FC Arges ",,200 K €,Free transfer
"Sep 14, 2019",Leonidas Argyropoulos,29,Right-Back,Greece,"
OFI Crete ", Super League 1 ,"
APO Levadiakos ",,250 K €,Free transfer
"Sep 14, 2019",Irakli Logua,28,Left Winger,Russia,"
Ararat Moskau ", PFL Central ,"
Ararat Yerevan ",,150 K €,Free transfer
"Sep 14, 2019",Iman Shirazi,27,Centre-Back,Iran,"
Moghavemat ", Iran		,"
Sardar Bukan ",,50 K €,Free transfer
"Sep 14, 2019",Sergiu Negrut,26,Attacking Midfield,Romania,"
Kisvárda ", NB I. ,"
Turnu Magurele ",,150 K €,Free transfer
"Sep 14, 2019",Alexandros Mouzakitis,25,Right Winger,Greece,"
Kron. Argyradon ", Greece		,"
Acheron Kanal. ",,150 K €,Free transfer
"Sep 14, 2019",Markos Dounis,27,Right Winger,Greece,"
Iraklis ", Greece		,"
Olymp. Volou ",,250 K €,Free transfer
"Sep 14, 2019",Simone Fioretti,24,Centre-Forward,Italy,"
Jesina ", Serie D - F ,"
Palmese ",,50 K €,Free transfer
"Sep 14, 2019",Ka-Long Fan,25,Left-Back,Hongkong,"
Icanfield ", Hongkong		,"
Fu Moon ",,25 K €,Free transfer
"Sep 14, 2019",Vasilios Polianidis,25,Right-Back,Greece,"
AS Giannitsa ", Greece		,"
APS Zakynthos ",,100 K €,Free transfer
"Sep 14, 2019",Mahmoud Shika,23,Right Midfield,Egypt,"
Petrojet ", Egypt		,"
O. Alexandria ",,150 K €,Free transfer
"Sep 14, 2019",Ka-Wah Lee,22,Right-Back,Hongkong,"
Icanfield ", Hongkong		,"
Yau Tsim Mong ",,25 K €,Free transfer
"Sep 14, 2019",Konstantinos Megaritis,22,Central Midfield,Greece,"
Olympiacos ", Super League 1 ,"
Nafplio 2017 ",,50 K €,Free transfer
"Sep 14, 2019",Domenico Cuomo,20,Centre-Forward,Italy,"
Samp Weitere ", Italy		,"
San Tommaso ",,25 K €,Free transfer
"Sep 14, 2019",Gabriel Chironi,27,Attacking Midfield,Argentina,"
Cipolletti ", Argentina		,"
Castrovillari ",,200 K €,Free transfer
"Sep 14, 2019",Jonny Margetts,25,Centre-Forward,England,"
Tadcaster ", England		,"
Frickley Athletic ",,50 K €,Free transfer
"Sep 14, 2019",James Hooper,22,Midfielder,England,"
Chorley FC ", National League ,"
Radcliffe Boro ",,50 K €,Free transfer
"Sep 14, 2019",Raffaele Vacca,27,Central Midfield,Italy,"
Picerno ", Serie C - C ,"
Bitonto ",,125 K €,Free transfer
"Sep 14, 2019",Win-Hin Cyrus Chow,23,Central Midfield,Hongkong,"
HK Pegasus ", Hong Kong PL ,"
Yau Tsim Mong ",,25 K €,Free transfer
"Sep 14, 2019",Mohammad Khan Ahmadi,37,Right-Back,Iran,"
Mes Rafsanjan ", Azadegan League ,"
Aluminium Arak ",,50 K €,Free transfer
"Sep 14, 2019",Antonio Barbato,19,Central Midfield,Italy,"
Gravina ", Serie D - H ,"
Agnonese ",,25 K €,Free transfer
"Sep 14, 2019",Konstantinos Koltsidas,21,Defensive Midfield,Greece,"
AE Sparti ", Greece		,"
Thesprotos ",,100 K €,Free transfer
"Sep 14, 2019",Alberto Carminati,20,Right-Back,Italy,"
Atalanta ", Serie A ,"
USD Breno ",,50 K €,Free transfer
"Sep 14, 2019",Alberto Boschetti,23,Left Midfield,Italy,"
Scanzorosciate ", Serie D - B ,"
Franciacorta ",,50 K €,Free transfer
"Sep 15, 2019",Adrian Rochet,32,Central Midfield,Israel,"
Hapoel Afula ", Liga Leumit ,"
H. Kfar Saba ",,250 K €,25 K €
"Sep 15, 2019",Sadick Adams,29,Second Striker,Ghana,"
Ashanti Gold ", Premier League ,"
Bourj ",,75 K €,Free transfer
"Sep 15, 2019",Tiago Real,30,Attacking Midfield,Brazil,"
Ponte Preta ", Série B ,"
Al-Muharraq ",,"1,00 mil. €",Free transfer
"Sep 15, 2019",Musa Kabiru,33,Centre-Forward,Nigeria,"
Al-Salt SC ", Jordan		,"
Tadamon Sour ",,250 K €,Free transfer
"Sep 15, 2019",Lior Levy,31,Right-Back,Israel,"
H Rishon leZion ", Liga Leumit ,"
Hapoel Azor ",,100 K €,Free transfer
"Sep 15, 2019",Ali Machani,26,Centre-Back,Tunisia,"
Esperance ", Ligue I Pro ,"
CA Bizertin ",,550 K €,Free transfer
"Sep 15, 2019",Oumed Oukri,28,Centre-Forward,Ethiopia,"
Smouha ", Premier League ,"
Aswan SC ",,300 K €,Free transfer
"Sep 15, 2019",David Gomez,31,Centre-Forward,Israel,"
Beitar Nordia ", Israel		,"
Betar Kfar Saba ",,100 K €,Free transfer
"Sep 15, 2019",Or Hassidim,23,Forward,Israel,"
H. Ashkelon ", Liga Leumit ,"
H. Umm al-Fahm ",,150 K €,Free transfer
"Sep 15, 2019",Daniil Poluboyarinov,22,Central Midfield,Russia,"
Spartak 2 ", 1.Division ,"
Energetik-BGU ",,600 K €,Free transfer
"Sep 15, 2019",Georgi Yanev,21,Central Midfield,Bulgaria,"
Strumska Slava ", Vtora Liga ,"
Lokomotiv GO ",,150 K €,Free transfer
"Sep 15, 2019",Achraf Jelassi,25,Goalkeeper,Tunisia,"
OC Kerkennah ", Tunisia		,"
AS Kasserine ",,25 K €,Free transfer
"Sep 15, 2019",Mohamed Hamami,27,Right-Back,Morocco,"
Ittihad Tanger ", Botola Pro ,"
Kénitra ",,400 K €,Free transfer
"Sep 15, 2019",Oumarou Kaina,22,Right Winger,Cameroon,"
Jeddah FC ", Saudi Arabia		,"
Zakho FC ",,75 K €,Free transfer
"Sep 15, 2019",Abdelkhalek Hamidouch,28,Centre-Back,Morocco,"
CR Al Hoceima ", Morocco		,"
Naft Al-Janoob ",,200 K €,Free transfer
"Sep 15, 2019",Davide Montagnoli,22,Left Winger,Italy,"
SN Notaresco ", Serie D - F ,"
Fabriano ",,50 K €,Free transfer
"Sep 15, 2019",Milad Rakhshan,32,Centre-Back,Iran,"
Aluminium Arak ", Azadegan League ,"
Sh. Mahshahr ",,25 K €,Free transfer
"Sep 15, 2019",Khalil Sakli,23,Attacking Midfield,Tunisia,"
US Monastir ", Ligue I Pro ,"
AS Gabès ",,25 K €,Free transfer
"Sep 15, 2019",Mouhoub Nait Merabet,26,Attacking Midfield,Algeria,"
Without Club ",,"
CS Sfaxien ",,75 K €,Free transfer
"Sep 15, 2019",Bruno Silva,28,Centre-Forward,Brazil,"
Al-Ain ", Saudi Arabia		,"
PSIS ",,300 K €,Free transfer
"Sep 15, 2019",Amir Abbasi,26,Defensive Midfield,Iran,"
Sardar Bukan ", League 2 ,"
Arvand Kh ",,50 K €,Free transfer
"Sep 15, 2019",Farhad Joudaki,27,Centre-Forward,Iran,"
Kheybar FC ", League 2 ,"
Avalan Kamyaran ",,25 K €,Free transfer
"Sep 15, 2019",Roger Gomis,24,Defensive Midfield,Senegal,"
US Gorée ", Senegal		,"
CA Bizertin ",,200 K €,?
"Sep 15, 2019",Mohamed Nasr,27,Centre-Forward,Egypt,"
Baladeya ", Egypt		,"
FC Masr ",,50 K €,?
"Sep 15, 2019",Houssem Jamil,28,Right-Back,Tunisia,"
CS Djebeniana ", Tunisia		,"
AS Djerba ",,50 K €,?
"Sep 16, 2019",Andraz Struna,30,Right-Back,Slovenia,"
Anorthosis ", First Division ,"
FC Voluntari ",,500 K €,Free transfer
"Sep 16, 2019",Josué,28,Attacking Midfield,Portugal,"
Akhisarspor ", 1.Lig ,"
H. Beer Sheva ",,600 K €,Free transfer
"Sep 16, 2019",Baris Bakir,35,Left Midfield,Turkey,"
Adivar SK ", 3.Lig Grup 3 ,"
Gebzespor ",,25 K €,Free transfer
"Sep 16, 2019",Ahmed Hamoudi,29,Right Winger,Egypt,"
El Ahly ", Premier League ,"
Pyramids FC ",,300 K €,Free transfer
"Sep 16, 2019",Uri Magbo,32,Left-Back,Israel,"
Kiryat Shmona ", Ligat ha'Al ,"
B. Jerusalem ",,200 K €,Free transfer
"Sep 16, 2019",Admir Seferagic,24,Centre-Forward,Bosnia-Herzegovina,"
SC YF Juventus ", Promotion League ,"
SC Cham ",,300 K €,Free transfer
"Sep 16, 2019",Erind Prifti,28,Goalkeeper,Albania,"
OF Ierapetras ", Football League ,"
Diagoras Stef. ",,250 K €,Free transfer
"Sep 16, 2019",Franck Mbarga,27,Central Midfield,Cameroon,"
CS Afumati ", Romania		,"
C. Piatra Neamt ",,125 K €,Free transfer
"Sep 16, 2019",Gabriel Enache,29,Right Winger,Romania,"
Partizan ", Super liga Srbije ,"
Astra Giurgiu ",,600 K €,Free transfer
"Sep 16, 2019",Jean-Jacques Kilama,33,Centre-Back,Hongkong,"
Tai Po ", Hong Kong PL ,"
HK Rangers ",,50 K €,Free transfer
